node,component,capex_tot,opex_fixed,opex_variable,annual_cost_undiscounted,scenario_year,intertemporal_discount_factor,annual_cost,scenario_label,h5_file
BEL1,SOEC,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL1,SteamReformer,128935432.30001281,55054275.30326208,0.0,183989707.60327488,2030,0.7835261664684589,144160750.26804662,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL1,SteamReformer_existing,104289212.28251024,44530560.0,0.0,148819772.28251022,2030,0.7835261664684589,116604185.67122424,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL1,Storage_Battery,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL1,Storage_H2,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL1,WGS_syngas,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL1,eCrackerFurnace,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL1,eSMR_syngas,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL1,electricity_grid_connection_BE,319.6773592482335,3565882.543392106,0.0,3566202.220751354,2030,0.7835261664684589,2794212.754876613,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL1,feedgas_mixer,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL1,feedgas_mixer_existing,149.8298392157178,0.0,0.0,149.8298392157178,2030,0.7835261664684589,117.39559954327694,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL1,naphtha_mixer,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL1,rWGS,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL1,rWGS_existing,3058165.9477692856,816130.9259999999,0.0,3874296.8737692856,2030,0.7835261664684589,3035612.977265183,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL2,ASU,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL2,ASU_existing,414584.8045723901,88512.0,0.0,503096.8045723901,2030,0.7835261664684589,394189.5106491362,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL2,Biomass2methanol,0.0,0.0,-0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL2,Boiler_El,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL2,Boiler_El_existing,509573.6401307372,54395.8456,0.0,563969.4857307372,2030,0.7835261664684589,441884.84915979276,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL2,CO2_mixer,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL2,CO2toEmissions,-1.570965907395561e-05,0.0,0.0,-1.570965907395561e-05,2030,0.7835261664684589,-1.2308928950742879e-05,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL2,CO2toEmissions_existing,4.164021728859983,0.0,0.0,4.164021728859983,2030,0.7835261664684589,3.262619982305027,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL2,CrackerFurnace,0.0,0.0,-0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL2,DAC_Adsorption,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL2,H2_network_connection_in,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL2,H2_network_connection_out,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL2,HBfeed_mixer,0.0016746875117198445,0.0,0.0,0.0016746875117198445,2030,0.7835261664684589,0.001312161486090452,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL2,HBfeed_mixer_existing,7.569245347399024,0.0,0.0,7.569245347399024,2030,0.7835261664684589,5.930701790106776,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL2,HBfeed_splitter,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL2,HaberBosch,669.011919802161,271.37899543266946,0.0,940.3909152348303,2030,0.7835261664684589,736.8208887957121,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL2,HaberBosch_existing,14543068.375143738,5899271.999999999,0.0,20442340.375143737,2030,0.7835261664684589,16017108.58777977,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL2,MeOHsynthesis,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL2,MethanolToOlefins,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL2,OlefinSeparation,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL2,PEMEC,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL2,Plastic2methanol,0.0,0.0,-0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL2,SOEC,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL2,SteamReformer,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL2,SteamReformer_existing,35916443.88852458,15336000.0,0.0,51252443.88852458,2030,0.7835261664684589,40157630.88211545,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL2,Storage_Battery,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL2,Storage_H2,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL2,WGS_syngas,-0.00026691278525633045,-0.00011112013553488122,0.0,-0.00037803292079121166,2030,0.7835261664684589,-0.0002961986852264126,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL2,WGS_syngas_existing,3.028634926750129,1.2608700000000002,0.0,4.289504926750129,2030,0.7835261664684589,3.360939351304096,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL2,eCrackerFurnace,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL2,eSMR_syngas,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL2,electricity_grid_connection_BE,39.92099388522697,445303.9012364166,0.0,445343.8222303018,2030,0.7835261664684589,348938.5377925192,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL2,feedgas_mixer,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL2,feedgas_mixer_existing,16.62798328172434,0.0,0.0,16.62798328172434,2030,0.7835261664684589,13.028459996831096,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL2,naphtha_mixer,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
BEL2,rWGS,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
DE,ASU,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
DE,Biomass2methanol,0.0,0.0,-0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
DE,Boiler_El,232354.91764720285,24803.367422018215,0.0,257158.28506922105,2030,0.7835261664684589,201490.2452758899,2030,output\base_case_5_dd\2030\optimization_results.h5
DE,Boiler_El_existing,2203880.7956600916,235259.34240000002,0.0,2439140.1380600915,2030,0.7835261664684589,1911130.121853571,2030,output\base_case_5_dd\2030\optimization_results.h5
DE,CO2_mixer,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
DE,CO2toEmissions,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
DE,CO2toEmissions_existing,2.61457472334043,0.0,0.0,2.61457472334043,2030,0.7835261664684589,2.0485877099242584,2030,output\base_case_5_dd\2030\optimization_results.h5
DE,CrackerFurnace,0.0,0.0,-0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
DE,CrackerFurnace_existing,336127394.865261,287046776.8832,-0.0,623174171.748461,2030,0.7835261664684589,488273269.8322286,2030,output\base_case_5_dd\2030\optimization_results.h5
DE,DAC_Adsorption,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
DE,H2_network_connection_in,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
DE,H2_network_connection_out,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
DE,HBfeed_mixer,0.001465351572756302,0.0,0.0,0.001465351572756302,2030,0.7835261664684589,0.0011481413003302722,2030,output\base_case_5_dd\2030\optimization_results.h5
DE,HBfeed_mixer_existing,6.623089678974146,0.0,0.0,6.623089678974146,2030,0.7835261664684589,5.189364066343428,2030,output\base_case_5_dd\2030\optimization_results.h5
DE,HBfeed_splitter,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
DE,HaberBosch,1381.6550517705211,560.456621004357,0.0,1942.1116727748781,2030,0.7835261664684589,1521.6953138229462,2030,output\base_case_5_dd\2030\optimization_results.h5
DE,HaberBosch_existing,12724388.55862883,5161540.0,0.0,17885928.558628827,2030,0.7835261664684589,14014093.037271174,2030,output\base_case_5_dd\2030\optimization_results.h5
DE,MeOHsynthesis,26725910.930664405,7132327.940524892,0.0,33858238.871189296,2030,0.7835261664684589,26528816.10611631,2030,output\base_case_5_dd\2030\optimization_results.h5
DE,MeOHsynthesis_existing,10521153.194767801,2807773.89,0.0,13328927.084767802,2030,0.7835261664684589,10443563.141865727,2030,output\base_case_5_dd\2030\optimization_results.h5
DE,MethanolToOlefins,21455346.805489596,5725775.629928761,0.0,27181122.435418356,2030,0.7835261664684589,21297120.662133165,2030,output\base_case_5_dd\2030\optimization_results.h5
DE,MethanolToOlefins_existing,16829804.663450647,4491359.952,0.0,21321164.615450647,2030,0.7835261664684589,16705690.375786997,2030,output\base_case_5_dd\2030\optimization_results.h5
DE,OlefinSeparation,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
DE,OlefinSeparation_existing,159660461.24900982,136347175.2,0.0,296007636.4490098,2030,0.7835261664684589,231929728.63228187,2030,output\base_case_5_dd\2030\optimization_results.h5
DE,PEMEC,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
DE,Plastic2methanol,0.0,0.0,-0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
DE,Plastic2methanol_existing,18143482.210619353,7747104.475199998,-0.0,25890586.68581935,2030,0.7835261664684589,20285952.133559357,2030,output\base_case_5_dd\2030\optimization_results.h5
DE,SOEC,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
DE,SteamReformer,61599258.60068703,26302331.957812965,0.0,87901590.55849999,2030,0.7835261664684589,68873196.27678157,2030,output\base_case_5_dd\2030\optimization_results.h5
DE,SteamReformer_existing,52873052.32716322,22576320.0,0.0,75449372.32716322,2030,0.7835261664684589,59116557.46195362,2030,output\base_case_5_dd\2030\optimization_results.h5
DE,Storage_Battery,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
DE,Storage_H2,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
DE,WGS_syngas,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
DE,WGS_syngas_existing,1.9016792147549528,0.7917000000000001,0.0,2.6933792147549527,2030,0.7835261664684589,2.110333090982776,2030,output\base_case_5_dd\2030\optimization_results.h5
DE,eCrackerFurnace,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
DE,eSMR_syngas,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
DE,electricity_grid_connection_DE,320.37274447551647,21438276.15115334,0.0,21438596.523897815,2030,0.7835261664684589,16797701.348833684,2030,output\base_case_5_dd\2030\optimization_results.h5
DE,feedgas_mixer,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
DE,feedgas_mixer_existing,216.79143048206458,0.0,0.0,216.79143048206458,2030,0.7835261664684589,169.86175844882547,2030,output\base_case_5_dd\2030\optimization_results.h5
DE,naphtha_mixer,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
DE,rWGS,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
NL1,ASU,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
NL1,Biomass2methanol,0.0,0.0,-0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
NL1,Boiler_El,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
NL1,Boiler_El_existing,3471551.416657834,370580.34400000004,0.0,3842131.760657834,2030,0.7835261664684589,3010410.769494943,2030,output\base_case_5_dd\2030\optimization_results.h5
NL1,CO2_mixer,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
NL1,CO2toEmissions,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
NL1,CO2toEmissions_existing,19.131080257992927,0.0,0.0,19.131080257992927,2030,0.7835261664684589,14.989701974945612,2030,output\base_case_5_dd\2030\optimization_results.h5
NL1,CrackerFurnace,0.0,0.0,-0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
NL1,CrackerFurnace_existing,182968218.82672602,156251582.848,-0.0,339219801.674726,2030,0.7835261664684589,265787590.79638895,2030,output\base_case_5_dd\2030\optimization_results.h5
NL1,DAC_Adsorption,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
NL1,H2_network_connection_in,14.76909238679197,11090.494375637316,0.0,11105.263468024108,2030,0.7835261664684589,8701.264512723152,2030,output\base_case_5_dd\2030\optimization_results.h5
NL1,H2_network_connection_out,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
NL1,HBfeed_mixer,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
NL1,HBfeed_mixer_existing,35.963283278050554,0.0,0.0,35.963283278050554,2030,0.7835261664684589,28.178173480470182,2030,output\base_case_5_dd\2030\optimization_results.h5
NL1,HBfeed_splitter,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
NL1,HaberBosch,1585.2673751951043,643.0502283126026,0.0,2228.3176035077067,2030,0.7835261664684589,1745.9451495505766,2030,output\base_case_5_dd\2030\optimization_results.h5
NL1,HaberBosch_existing,69081167.32117663,28022187.999999993,0.0,97103355.32117662,2030,0.7835261664684589,76083019.74602614,2030,output\base_case_5_dd\2030\optimization_results.h5
NL1,MeOHsynthesis,17188930.74247463,4587199.714926661,0.0,21776130.45740129,2030,0.7835261664684589,17062168.017804682,2030,output\base_case_5_dd\2030\optimization_results.h5
NL1,MeOHsynthesis_existing,27784271.891063906,7414772.1,0.0,35199043.99106391,2030,0.7835261664684589,27579372.001672946,2030,output\base_case_5_dd\2030\optimization_results.h5
NL1,MethanolToOlefins,13799657.536120195,3682706.391931321,0.0,17482363.928051516,2030,0.7835261664684589,13697889.589352673,2030,output\base_case_5_dd\2030\optimization_results.h5
NL1,MethanolToOlefins_existing,22305834.070276923,5952744.66,0.0,28258578.730276924,2030,0.7835261664684589,22141335.862381008,2030,output\base_case_5_dd\2030\optimization_results.h5
NL1,OlefinSeparation,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
NL1,OlefinSeparation_existing,86909876.0114301,74219477.99999999,0.0,161129354.01143008,2030,0.7835261664684589,126249065.05411501,2030,output\base_case_5_dd\2030\optimization_results.h5
NL1,PEMEC,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
NL1,Plastic2methanol,0.0,0.0,-0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
NL1,SOEC,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
NL1,SteamReformer,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
NL1,SteamReformer_existing,219403944.2722659,93683520.0,0.0,313087464.2722659,2030,0.7835261664684589,245312220.6505791,2030,output\base_case_5_dd\2030\optimization_results.h5
NL1,Storage_Battery,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
NL1,Storage_H2,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
NL1,WGS_syngas,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
NL1,WGS_syngas_existing,13.913172264798305,5.792280000000001,0.0,19.705452264798307,2030,0.7835261664684589,15.439737471564628,2030,output\base_case_5_dd\2030\optimization_results.h5
NL1,eCrackerFurnace,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
NL1,eSMR_syngas,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
NL1,electricity_grid_connection_NL,304.67042695030256,25911091.403134562,0.0,25911396.073561512,2030,0.7835261664684589,20302256.83336353,2030,output\base_case_5_dd\2030\optimization_results.h5
NL1,feedgas_mixer,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
NL1,feedgas_mixer_existing,118.00715797176424,0.0,0.0,118.00715797176424,2030,0.7835261664684589,92.46169610145427,2030,output\base_case_5_dd\2030\optimization_results.h5
NL1,naphtha_mixer,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
NL1,rWGS,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
NL2,ASU,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
NL2,Biomass2methanol,0.0,0.0,-0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
NL2,Boiler_El,4448.577059151484,474.87564464131674,0.0,4923.4527037928,2030,0.7835261664684589,3857.654022791541,2030,output\base_case_5_dd\2030\optimization_results.h5
NL2,Boiler_El_existing,1690851.4427960576,180494.60720000003,0.0,1871346.0499960575,2030,0.7835261664684589,1466248.5966893039,2030,output\base_case_5_dd\2030\optimization_results.h5
NL2,CO2_mixer,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
NL2,CO2toEmissions,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
NL2,CO2toEmissions_existing,5.538289417552354,0.0,0.0,5.538289417552354,2030,0.7835261664684589,4.33939467612763,2030,output\base_case_5_dd\2030\optimization_results.h5
NL2,CrackerFurnace,0.0,0.0,-0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
NL2,CrackerFurnace_existing,138767672.59097537,118505107.7696,-0.0,257272780.36057538,2030,0.7835261664684589,201579955.33260342,2030,output\base_case_5_dd\2030\optimization_results.h5
NL2,DAC_Adsorption,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
NL2,H2_network_connection_in,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
NL2,H2_network_connection_out,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
NL2,HBfeed_mixer,0.002302695328616224,0.0,0.0,0.002302695328616224,2030,0.7835261664684589,0.0018042220433754981,2030,output\base_case_5_dd\2030\optimization_results.h5
NL2,HBfeed_mixer_existing,10.407712352673657,0.0,0.0,10.407712352673657,2030,0.7835261664684589,8.154714961396815,2030,output\base_case_5_dd\2030\optimization_results.h5
NL2,HBfeed_splitter,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
NL2,HaberBosch,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
NL2,HaberBosch_existing,19999107.824688464,8112467.999999999,0.0,28111575.824688464,2030,0.7835261664684589,22026155.239305556,2030,output\base_case_5_dd\2030\optimization_results.h5
NL2,MeOHsynthesis,4022407.0968791237,1073457.387464375,0.0,5095864.484343499,2030,0.7835261664684589,3992743.1642604317,2030,output\base_case_5_dd\2030\optimization_results.h5
NL2,MeOHsynthesis_existing,40033712.14066684,10683772.9275,0.0,50717485.068166845,2030,0.7835261664684589,39738476.64838207,2030,output\base_case_5_dd\2030\optimization_results.h5
NL2,MethanolToOlefins,1035420.1958653623,276321.9713001824,0.0,1311742.1671655448,2030,0.7835261664684589,1027784.3116342477,2030,output\base_case_5_dd\2030\optimization_results.h5
NL2,MethanolToOlefins_existing,35797692.23719205,9553308.817499999,0.0,45351001.054692045,2030,0.7835261664684589,35533696.00188989,2030,output\base_case_5_dd\2030\optimization_results.h5
NL2,OlefinSeparation,-0.0006155091953063225,-0.00052563383215306,0.0,-0.0011411430274593825,2030,0.7835261664684589,-0.0008941154216974613,2030,output\base_case_5_dd\2030\optimization_results.h5
NL2,OlefinSeparation_existing,65914623.29694363,56289908.1,0.0,122204531.39694363,2030,0.7835261664684589,95750448.01052167,2030,output\base_case_5_dd\2030\optimization_results.h5
NL2,PEMEC,0.0030566495995769933,0.0008323599221119535,0.0,0.003889009521688947,2030,0.7835261664684589,0.0030471407218882756,2030,output\base_case_5_dd\2030\optimization_results.h5
NL2,Plastic2methanol,0.0,0.0,-0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
NL2,Plastic2methanol_existing,3945327.8491235995,1684619.6711999995,-0.0,5629947.520323599,2030,0.7835261664684589,4411211.1980177555,2030,output\base_case_5_dd\2030\optimization_results.h5
NL2,SOEC,22709236.71498704,14429285.531176658,0.0,37138522.246163696,2030,0.7835261664684589,29099003.96384022,2030,output\base_case_5_dd\2030\optimization_results.h5
NL2,SteamReformer,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
NL2,SteamReformer_existing,137251402.19485193,58605119.999999985,0.0,195856522.19485193,2030,0.7835261664684589,153458710.01317698,2030,output\base_case_5_dd\2030\optimization_results.h5
NL2,Storage_Battery,0.000135511723792851,3.330643521819566e-05,0.0,0.00016881815901104668,2030,0.7835261664684589,0.0001322734449601881,2030,output\base_case_5_dd\2030\optimization_results.h5
NL2,Storage_H2,0.0003129963296002661,3.341165766332543e-05,0.0,0.00034640798726359154,2030,0.7835261664684589,0.0002714197222946966,2030,output\base_case_5_dd\2030\optimization_results.h5
NL2,WGS_syngas,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
NL2,WGS_syngas_existing,4.027250711444109,1.6766100000000002,0.0,5.7038607114441096,2030,0.7835261664684589,4.469124117307859,2030,output\base_case_5_dd\2030\optimization_results.h5
NL2,eCrackerFurnace,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
NL2,eSMR_syngas,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
NL2,electricity_grid_connection_NL,280.985075109073,23896739.95256333,0.0,23897020.93763844,2030,0.7835261664684589,18723941.205284342,2030,output\base_case_5_dd\2030\optimization_results.h5
NL2,feedgas_mixer,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
NL2,feedgas_mixer_existing,89.50070550625034,0.0,0.0,89.50070550625034,2030,0.7835261664684589,70.12614468153481,2030,output\base_case_5_dd\2030\optimization_results.h5
NL2,naphtha_mixer,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
NL2,rWGS,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
NL3,ASU,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
NL3,Biomass2methanol,0.0,0.0,-0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
NL3,Biomass2methanol_existing,349026.51204836386,149031.196,-0.0,498057.70804836386,2030,0.7835261664684589,390241.2466672014,2030,output\base_case_5_dd\2030\optimization_results.h5
NL3,Boiler_El,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
NL3,Boiler_El_existing,853849.0211854398,91146.47199999998,0.0,944995.4931854397,2030,0.7835261664684589,740428.6961055582,2030,output\base_case_5_dd\2030\optimization_results.h5
NL3,CO2_mixer,0.00899245908797276,0.0,0.0,0.00899245908797276,2030,0.7835261664684589,0.007045826996323751,2030,output\base_case_5_dd\2030\optimization_results.h5
NL3,CO2_mixer_existing,1.8173683136081813,0.0,0.0,1.8173683136081813,2030,0.7835261664684589,1.4239556278226662,2030,output\base_case_5_dd\2030\optimization_results.h5
NL3,CO2toEmissions,0.0,0.0,0.0,0.0,2030,0.7835261664684589,0.0,2030,output\base_case_5_dd\2030\optimization_results.h5
