,NL,BE,DE
2013-01-15 00:00:00,98.55000000000001,124.83000000000001,113.35
2013-01-15 02:00:00,103.0,117.39000000000001,113.57499999999999
2013-01-15 04:00:00,108.71,117.35,117.185
2013-01-15 06:00:00,163.27,166.08,168.48999999999998
2013-01-15 08:00:00,303.685,288.725,316.48
2013-01-15 10:00:00,291.3,244.365,313.265
2013-01-15 12:00:00,237.305,199.745,315.53
2013-01-15 14:00:00,268.655,209.79500000000002,299.135
2013-01-15 16:00:00,324.70000000000005,238.77999999999997,361.105
2013-01-15 18:00:00,285.99,250.93,302.765
2013-01-15 20:00:00,165.195,164.91500000000002,171.61499999999998
2013-01-15 22:00:00,132.375,134.405,137.88
2013-01-16 00:00:00,122.465,124.6,128.075
2013-01-16 02:00:00,107.85,110.33000000000001,121.675
2013-01-16 04:00:00,109.01,111.39000000000001,124.85999999999999
2013-01-16 06:00:00,149.755,146.595,161.22
2013-01-16 08:00:00,187.365,190.015,192.67499999999998
2013-01-16 10:00:00,146.26999999999998,148.89,151.61999999999998
2013-01-16 12:00:00,129.635,131.155,136.205
2013-01-16 14:00:00,145.895,133.07999999999998,156.07999999999998
2013-01-16 16:00:00,180.26,166.86,190.73
2013-01-16 18:00:00,182.14499999999998,184.765,187.49499999999998
2013-01-16 20:00:00,150.68,153.4,155.95
2013-01-16 22:00:00,129.675,132.52,134.86999999999998
2013-01-17 00:00:00,105.0,112.805,123.97999999999999
2013-01-17 02:00:00,106.125,112.035,120.565
2013-01-17 04:00:00,109.03,113.62,124.16999999999999
2013-01-17 06:00:00,157.905,160.525,163.255
2013-01-17 08:00:00,191.735,194.35500000000002,197.085
2013-01-17 10:00:00,148.465,148.475,154.715
2013-01-17 12:00:00,125.235,127.855,130.585
2013-01-17 14:00:00,139.445,135.9,147.835
2013-01-17 16:00:00,171.385,164.97,179.85
2013-01-17 18:00:00,177.07,179.69,182.42
2013-01-17 20:00:00,151.45499999999998,154.075,156.80499999999998
2013-01-17 22:00:00,133.43,136.085,138.755
2013-01-18 00:00:00,123.2,125.84,128.52
2013-01-18 02:00:00,119.925,122.555,125.26499999999999
2013-01-18 04:00:00,118.13499999999999,120.77000000000001,123.46499999999999
2013-01-18 06:00:00,126.65,129.36,131.92
2013-01-18 08:00:00,144.875,147.505,150.215
2013-01-18 10:00:00,126.47,129.16,131.735
2013-01-18 12:00:00,116.94,119.56,122.28999999999999
2013-01-18 14:00:00,124.795,126.155,131.67
2013-01-18 16:00:00,153.70499999999998,144.535,162.5
2013-01-18 18:00:00,167.70999999999998,170.32999999999998,173.05999999999997
2013-01-18 20:00:00,149.76999999999998,152.39,155.11999999999998
2013-01-18 22:00:00,132.88,135.5,138.23
2013-01-19 00:00:00,127.005,129.64000000000001,132.315
2013-01-19 02:00:00,122.16999999999999,124.80000000000001,127.49499999999999
2013-01-19 04:00:00,120.09,122.71000000000001,125.44
2013-01-19 06:00:00,122.475,125.12,127.79999999999998
2013-01-19 08:00:00,124.405,127.05000000000001,129.73
2013-01-19 10:00:00,123.41499999999999,126.325,128.725
2013-01-19 12:00:00,109.88,112.5,115.22999999999999
2013-01-19 14:00:00,120.58500000000001,122.49000000000001,126.9
2013-01-19 16:00:00,143.19,144.29,150.26
2013-01-19 18:00:00,157.99,160.79500000000002,163.17
2013-01-19 20:00:00,144.41500000000002,147.32999999999998,149.51
2013-01-19 22:00:00,127.065,129.79500000000002,132.315
2013-01-20 00:00:00,120.86,123.495,126.20499999999998
2013-01-20 02:00:00,115.485,118.11,120.835
2013-01-20 04:00:00,120.63499999999999,122.61500000000001,126.845
2013-01-20 06:00:00,208.97,185.805,224.44500000000002
2013-01-20 08:00:00,347.645,316.83000000000004,367.19500000000005
2013-01-20 10:00:00,211.99,214.73000000000002,217.23499999999999
2013-01-20 12:00:00,173.76,176.45499999999998,179.045
2013-01-20 14:00:00,226.555,216.24,239.85999999999999
2013-01-20 16:00:00,446.875,339.655,498.11
2013-01-20 18:00:00,384.42499999999995,387.04499999999996,389.775
2013-01-20 20:00:00,195.0,197.62,200.35
2013-01-20 22:00:00,145.24,148.60000000000002,150.595
2013-01-21 00:00:00,109.88,141.44,129.935
2013-01-21 02:00:00,106.74000000000001,126.455,120.615
2013-01-21 04:00:00,116.86500000000001,121.18,123.28999999999999
2013-01-21 06:00:00,154.34,162.52,171.48
2013-01-21 08:00:00,230.16,230.49,235.35
2013-01-21 10:00:00,180.025,183.89,185.125
2013-01-21 12:00:00,145.95499999999998,149.49,150.48499999999999
2013-01-21 14:00:00,160.745,160.64000000000001,167.09
2013-01-21 16:00:00,242.64499999999998,207.66500000000002,261.99
