Unnamed: 0;Demand;Import limit;Export limit;Import price;Export price;Import emission factor;Export emission factor;Generic production
2022-04-04 18:00:00;0;1000000;1000000;75.36;0.01;0.0;0.0;0.0
2022-04-04 19:00:00;0;1000000;1000000;90.66;0.01;0.0;0.0;0.0
2022-04-04 20:00:00;0;1000000;1000000;80.58;0.01;0.0;0.0;0.0
2022-04-04 21:00:00;0;1000000;1000000;73.29;0.01;0.0;0.0;0.0
2022-04-04 22:00:00;0;1000000;1000000;71.47;0.01;0.0;0.0;0.0
2022-04-04 23:00:00;0;1000000;1000000;61.53;0.01;0.0;0.0;0.0
2022-04-05 00:00:00;0;1000000;1000000;62.72;0.01;0.0;0.0;0.0
2022-04-05 01:00:00;0;1000000;1000000;59.08;0.01;0.0;0.0;0.0
2022-04-05 02:00:00;0;1000000;1000000;55.96;0.01;0.0;0.0;0.0
2022-04-05 03:00:00;0;1000000;1000000;56.59;0.01;0.0;0.0;0.0
2022-04-05 04:00:00;0;1000000;1000000;53.9;0.01;0.0;0.0;0.0
2022-04-05 05:00:00;0;1000000;1000000;62.5;0.01;0.0;0.0;0.0
2022-04-05 06:00:00;0;1000000;1000000;76.29;0.01;0.0;0.0;0.0
2022-04-05 07:00:00;0;1000000;1000000;84.24;0.01;0.0;0.0;0.0
2022-04-05 08:00:00;0;1000000;1000000;81.0;0.01;0.0;0.0;0.0
2022-04-05 09:00:00;0;1000000;1000000;67.59;0.01;0.0;0.0;0.0
2022-04-05 10:00:00;0;1000000;1000000;50.5;0.01;0.0;0.0;0.0
2022-04-05 11:00:00;0;1000000;1000000;25.97;0.01;0.0;0.0;0.0
2022-04-05 12:00:00;0;1000000;1000000;9.16;0.01;0.0;0.0;0.0
2022-04-05 13:00:00;0;1000000;1000000;0.01;0.01;0.0;0.0;0.0
2022-04-05 14:00:00;0;1000000;1000000;0.01;0.01;0.0;0.0;0.0
2022-04-05 15:00:00;0;1000000;1000000;0.05;0.01;0.0;0.0;0.0
2022-04-05 16:00:00;0;1000000;1000000;8.09;0.01;0.0;0.0;0.0
2022-04-05 17:00:00;0;1000000;1000000;37.46;0.01;0.0;0.0;0.0
2022-04-05 18:00:00;0;1000000;1000000;49.65;0.01;0.0;0.0;0.0
2022-04-05 19:00:00;0;1000000;1000000;55.94;0.01;0.0;0.0;0.0
2022-04-05 20:00:00;0;1000000;1000000;55.64;0.01;0.0;0.0;0.0
2022-04-05 21:00:00;0;1000000;1000000;54.71;0.01;0.0;0.0;0.0
2022-04-05 22:00:00;0;1000000;1000000;56.13;0.01;0.0;0.0;0.0
2022-04-05 23:00:00;0;1000000;1000000;55.07;0.01;0.0;0.0;0.0
2022-04-06 00:00:00;0;1000000;1000000;43.08;0.01;0.0;0.0;0.0
2022-04-06 01:00:00;0;1000000;1000000;45.01;0.01;0.0;0.0;0.0
2022-04-06 02:00:00;0;1000000;1000000;46.89;0.01;0.0;0.0;0.0
2022-04-06 03:00:00;0;1000000;1000000;47.56;0.01;0.0;0.0;0.0
2022-04-06 04:00:00;0;1000000;1000000;50.65;0.01;0.0;0.0;0.0
2022-04-06 05:00:00;0;1000000;1000000;54.88;0.01;0.0;0.0;0.0
2022-04-06 06:00:00;0;1000000;1000000;58.73;0.01;0.0;0.0;0.0
2022-04-06 07:00:00;0;1000000;1000000;59.87;0.01;0.0;0.0;0.0
2022-04-06 08:00:00;0;1000000;1000000;59.24;0.01;0.0;0.0;0.0
2022-04-06 09:00:00;0;1000000;1000000;48.94;0.01;0.0;0.0;0.0
2022-04-06 10:00:00;0;1000000;1000000;29.42;0.01;0.0;0.0;0.0
2022-04-06 11:00:00;0;1000000;1000000;0.01;0.01;0.0;0.0;0.0
2022-04-06 12:00:00;0;1000000;1000000;0.01;0.01;0.0;0.0;0.0
2022-04-06 13:00:00;0;1000000;1000000;0.01;0.01;0.0;0.0;0.0
2022-04-06 14:00:00;0;1000000;1000000;0.01;0.01;0.0;0.0;0.0
2022-04-06 15:00:00;0;1000000;1000000;0.01;0.01;0.0;0.0;0.0
2022-04-06 16:00:00;0;1000000;1000000;0.01;0.01;0.0;0.0;0.0
2022-04-06 17:00:00;0;1000000;1000000;15.81;0.01;0.0;0.0;0.0
2022-04-06 18:00:00;0;1000000;1000000;67.56;0.01;0.0;0.0;0.0
2022-04-06 19:00:00;0;1000000;1000000;73.99;0.01;0.0;0.0;0.0
2022-04-06 20:00:00;0;1000000;1000000;68.65;0.01;0.0;0.0;0.0
2022-04-06 21:00:00;0;1000000;1000000;46.46;0.01;0.0;0.0;0.0
2022-04-06 22:00:00;0;1000000;1000000;45.07;0.01;0.0;0.0;0.0
2022-04-06 23:00:00;0;1000000;1000000;25.88;0.01;0.0;0.0;0.0
2022-04-07 00:00:00;0;1000000;1000000;10.97;0.01;0.0;0.0;0.0
2022-04-07 01:00:00;0;1000000;1000000;0.09;0.01;0.0;0.0;0.0
2022-04-07 02:00:00;0;1000000;1000000;0.01;0.01;0.0;0.0;0.0
2022-04-07 03:00:00;0;1000000;1000000;0.01;0.01;0.0;0.0;0.0
2022-04-07 04:00:00;0;1000000;1000000;0.01;0.01;0.0;0.0;0.0
2022-04-07 05:00:00;0;1000000;1000000;0.01;0.01;0.0;0.0;0.0
2022-04-07 06:00:00;0;1000000;1000000;0.01;0.01;0.0;0.0;0.0
2022-04-07 07:00:00;0;1000000;1000000;0.01;0.01;0.0;0.0;0.0
2022-04-07 08:00:00;0;1000000;1000000;0.01;0.01;0.0;0.0;0.0
2022-04-07 09:00:00;0;1000000;1000000;0.01;0.01;0.0;0.0;0.0
2022-04-07 10:00:00;0;1000000;1000000;0.01;0.01;0.0;0.0;0.0
2022-04-07 11:00:00;0;1000000;1000000;0.01;0.01;0.0;0.0;0.0
2022-04-07 12:00:00;0;1000000;1000000;0.01;0.01;0.0;0.0;0.0
2022-04-07 13:00:00;0;1000000;1000000;0.01;0.01;0.0;0.0;0.0
2022-04-07 14:00:00;0;1000000;1000000;0.01;0.01;0.0;0.0;0.0
2022-04-07 15:00:00;0;1000000;1000000;0.01;0.01;0.0;0.0;0.0
2022-04-07 16:00:00;0;1000000;1000000;0.01;0.01;0.0;0.0;0.0
2022-04-07 17:00:00;0;1000000;1000000;6.92;0.01;0.0;0.0;0.0
2022-04-07 18:00:00;0;1000000;1000000;91.46;0.01;0.0;0.0;0.0
2022-04-07 19:00:00;0;1000000;1000000;108.39;0.01;0.0;0.0;0.0
2022-04-07 20:00:00;0;1000000;1000000;106.4;0.01;0.0;0.0;0.0
2022-04-07 21:00:00;0;1000000;1000000;89.95;0.01;0.0;0.0;0.0
2022-04-07 22:00:00;0;1000000;1000000;77.46;0.01;0.0;0.0;0.0
2022-04-07 23:00:00;0;1000000;1000000;72.06;0.01;0.0;0.0;0.0
2022-04-08 00:00:00;0;1000000;1000000;70.77;0.01;0.0;0.0;0.0
2022-04-08 01:00:00;0;1000000;1000000;70.71;0.01;0.0;0.0;0.0
2022-04-08 02:00:00;0;1000000;1000000;68.12;0.01;0.0;0.0;0.0
2022-04-08 03:00:00;0;1000000;1000000;70.71;0.01;0.0;0.0;0.0
2022-04-08 04:00:00;0;1000000;1000000;71.57;0.01;0.0;0.0;0.0
2022-04-08 05:00:00;0;1000000;1000000;77.44;0.01;0.0;0.0;0.0
2022-04-08 06:00:00;0;1000000;1000000;101.99;0.01;0.0;0.0;0.0
2022-04-08 07:00:00;0;1000000;1000000;149.78;0.01;0.0;0.0;0.0
2022-04-08 08:00:00;0;1000000;1000000;128.52;0.01;0.0;0.0;0.0
2022-04-08 09:00:00;0;1000000;1000000;85.51;0.01;0.0;0.0;0.0
2022-04-08 10:00:00;0;1000000;1000000;80.6;0.01;0.0;0.0;0.0
2022-04-08 11:00:00;0;1000000;1000000;71.23;0.01;0.0;0.0;0.0
2022-04-08 12:00:00;0;1000000;1000000;64.7;0.01;0.0;0.0;0.0
2022-04-08 13:00:00;0;1000000;1000000;60.0;0.01;0.0;0.0;0.0
2022-04-08 14:00:00;0;1000000;1000000;57.89;0.01;0.0;0.0;0.0
2022-04-08 15:00:00;0;1000000;1000000;63.4;0.01;0.0;0.0;0.0
2022-04-08 16:00:00;0;1000000;1000000;70.0;0.01;0.0;0.0;0.0
2022-04-08 17:00:00;0;1000000;1000000;75.01;0.01;0.0;0.0;0.0
2022-04-08 18:00:00;0;1000000;1000000;104.9;0.01;0.0;0.0;0.0
2022-04-08 19:00:00;0;1000000;1000000;137.3;0.01;0.0;0.0;0.0
2022-04-08 20:00:00;0;1000000;1000000;124.8;0.01;0.0;0.0;0.0
2022-04-08 21:00:00;0;1000000;1000000;84.85;0.01;0.0;0.0;0.0
2022-04-08 22:00:00;0;1000000;1000000;77.0;0.01;0.0;0.0;0.0
2022-04-08 23:00:00;0;1000000;1000000;70.19;0.01;0.0;0.0;0.0
2022-04-09 00:00:00;0;1000000;1000000;78.21;0.01;0.0;0.0;0.0
2022-04-09 01:00:00;0;1000000;1000000;69.39;0.01;0.0;0.0;0.0
2022-04-09 02:00:00;0;1000000;1000000;64.73;0.01;0.0;0.0;0.0
2022-04-09 03:00:00;0;1000000;1000000;59.95;0.01;0.0;0.0;0.0
2022-04-09 04:00:00;0;1000000;1000000;62.48;0.01;0.0;0.0;0.0
2022-04-09 05:00:00;0;1000000;1000000;68.34;0.01;0.0;0.0;0.0
2022-04-09 06:00:00;0;1000000;1000000;86.69;0.01;0.0;0.0;0.0
2022-04-09 07:00:00;0;1000000;1000000;90.9;0.01;0.0;0.0;0.0
2022-04-09 08:00:00;0;1000000;1000000;79.78;0.01;0.0;0.0;0.0
2022-04-09 09:00:00;0;1000000;1000000;68.3;0.01;0.0;0.0;0.0
2022-04-09 10:00:00;0;1000000;1000000;51.6;0.01;0.0;0.0;0.0
2022-04-09 11:00:00;0;1000000;1000000;43.98;0.01;0.0;0.0;0.0
2022-04-09 12:00:00;0;1000000;1000000;36.05;0.01;0.0;0.0;0.0
2022-04-09 13:00:00;0;1000000;1000000;10.09;0.01;0.0;0.0;0.0
2022-04-09 14:00:00;0;1000000;1000000;10.5;0.01;0.0;0.0;0.0
2022-04-09 15:00:00;0;1000000;1000000;29.04;0.01;0.0;0.0;0.0
2022-04-09 16:00:00;0;1000000;1000000;38.27;0.01;0.0;0.0;0.0
2022-04-09 17:00:00;0;1000000;1000000;50.15;0.01;0.0;0.0;0.0
2022-04-09 18:00:00;0;1000000;1000000;65.9;0.01;0.0;0.0;0.0
2022-04-09 19:00:00;0;1000000;1000000;81.75;0.01;0.0;0.0;0.0
2022-04-09 20:00:00;0;1000000;1000000;81.74;0.01;0.0;0.0;0.0
2022-04-09 21:00:00;0;1000000;1000000;67.98;0.01;0.0;0.0;0.0
2022-04-09 22:00:00;0;1000000;1000000;60.51;0.01;0.0;0.0;0.0
2022-04-09 23:00:00;0;1000000;1000000;35.49;0.01;0.0;0.0;0.0
2022-04-10 00:00:00;0;1000000;1000000;22.89;0.01;0.0;0.0;0.0
2022-04-10 01:00:00;0;1000000;1000000;5.95;0.01;0.0;0.0;0.0
2022-04-10 02:00:00;0;1000000;1000000;6.19;0.01;0.0;0.0;0.0
2022-04-10 03:00:00;0;1000000;1000000;8.99;0.01;0.0;0.0;0.0
2022-04-10 04:00:00;0;1000000;1000000;26.3;0.01;0.0;0.0;0.0
2022-04-10 05:00:00;0;1000000;1000000;50.03;0.01;0.0;0.0;0.0
2022-04-10 06:00:00;0;1000000;1000000;75.91;0.01;0.0;0.0;0.0
2022-04-10 07:00:00;0;1000000;1000000;99.63;0.01;0.0;0.0;0.0
2022-04-10 08:00:00;0;1000000;1000000;106.02;0.01;0.0;0.0;0.0
2022-04-10 09:00:00;0;1000000;1000000;80.46;0.01;0.0;0.0;0.0
2022-04-10 10:00:00;0;1000000;1000000;67.66;0.01;0.0;0.0;0.0
2022-04-10 11:00:00;0;1000000;1000000;56.05;0.01;0.0;0.0;0.0
2022-04-10 12:00:00;0;1000000;1000000;55.62;0.01;0.0;0.0;0.0
2022-04-10 13:00:00;0;1000000;1000000;30.32;0.01;0.0;0.0;0.0
2022-04-10 14:00:00;0;1000000;1000000;31.29;0.01;0.0;0.0;0.0
2022-04-10 15:00:00;0;1000000;1000000;55.35;0.01;0.0;0.0;0.0
2022-04-10 16:00:00;0;1000000;1000000;62.91;0.01;0.0;0.0;0.0
2022-04-10 17:00:00;0;1000000;1000000;75.32;0.01;0.0;0.0;0.0
2022-04-10 18:00:00;0;1000000;1000000;100.83;0.01;0.0;0.0;0.0
2022-04-10 19:00:00;0;1000000;1000000;191.15;0.01;0.0;0.0;0.0
2022-04-10 20:00:00;0;1000000;1000000;191.19;0.01;0.0;0.0;0.0
2022-04-10 21:00:00;0;1000000;1000000;115.59;0.01;0.0;0.0;0.0
2022-04-10 22:00:00;0;1000000;1000000;86.1;0.01;0.0;0.0;0.0
2022-04-10 23:00:00;0;1000000;1000000;76.1;0.01;0.0;0.0;0.0
2022-04-11 00:00:00;0;1000000;1000000;72.58;0.01;0.0;0.0;0.0
2022-04-11 01:00:00;0;1000000;1000000;67.36;0.01;0.0;0.0;0.0
2022-04-11 02:00:00;0;1000000;1000000;62.24;0.01;0.0;0.0;0.0
2022-04-11 03:00:00;0;1000000;1000000;58.81;0.01;0.0;0.0;0.0
2022-04-11 04:00:00;0;1000000;1000000;59.08;0.01;0.0;0.0;0.0
2022-04-11 05:00:00;0;1000000;1000000;55.57;0.01;0.0;0.0;0.0
2022-04-11 06:00:00;0;1000000;1000000;74.63;0.01;0.0;0.0;0.0
2022-04-11 07:00:00;0;1000000;1000000;68.8;0.01;0.0;0.0;0.0
2022-04-11 08:00:00;0;1000000;1000000;52.2;0.01;0.0;0.0;0.0
2022-04-11 09:00:00;0;1000000;1000000;30.0;0.01;0.0;0.0;0.0
2022-04-11 10:00:00;0;1000000;1000000;10.05;0.01;0.0;0.0;0.0
2022-04-11 11:00:00;0;1000000;1000000;0.86;0.01;0.0;0.0;0.0
2022-04-11 12:00:00;0;1000000;1000000;0.91;0.01;0.0;0.0;0.0
2022-04-11 13:00:00;0;1000000;1000000;1.1;0.01;0.0;0.0;0.0
2022-04-11 14:00:00;0;1000000;1000000;0.57;0.01;0.0;0.0;0.0
2022-04-11 15:00:00;0;1000000;1000000;29.57;0.01;0.0;0.0;0.0
2022-04-11 16:00:00;0;1000000;1000000;59.74;0.01;0.0;0.0;0.0
2022-04-11 17:00:00;0;1000000;1000000;76.74;0.01;0.0;0.0;0.0
2022-04-11 18:00:00;0;1000000;1000000;100.7;0.01;0.0;0.0;0.0
2022-04-11 19:00:00;0;1000000;1000000;134.36;0.01;0.0;0.0;0.0
2022-04-11 20:00:00;0;1000000;1000000;137.82;0.01;0.0;0.0;0.0
2022-04-11 21:00:00;0;1000000;1000000;98.79;0.01;0.0;0.0;0.0
2022-04-11 22:00:00;0;1000000;1000000;82.42;0.01;0.0;0.0;0.0
2022-04-11 23:00:00;0;1000000;1000000;76.51;0.01;0.0;0.0;0.0
2022-04-12 00:00:00;0;1000000;1000000;75.71;0.01;0.0;0.0;0.0
2022-04-12 01:00:00;0;1000000;1000000;71.74;0.01;0.0;0.0;0.0
2022-04-12 02:00:00;0;1000000;1000000;68.89;0.01;0.0;0.0;0.0
2022-04-12 03:00:00;0;1000000;1000000;69.26;0.01;0.0;0.0;0.0
2022-04-12 04:00:00;0;1000000;1000000;69.52;0.01;0.0;0.0;0.0
2022-04-12 05:00:00;0;1000000;1000000;77.53;0.01;0.0;0.0;0.0
2022-04-12 06:00:00;0;1000000;1000000;91.23;0.01;0.0;0.0;0.0
2022-04-12 07:00:00;0;1000000;1000000;97.0;0.01;0.0;0.0;0.0
2022-04-12 08:00:00;0;1000000;1000000;86.83;0.01;0.0;0.0;0.0
2022-04-12 09:00:00;0;1000000;1000000;70.98;0.01;0.0;0.0;0.0
2022-04-12 10:00:00;0;1000000;1000000;42.86;0.01;0.0;0.0;0.0
2022-04-12 11:00:00;0;1000000;1000000;18.86;0.01;0.0;0.0;0.0
2022-04-12 12:00:00;0;1000000;1000000;0.01;0.01;0.0;0.0;0.0
2022-04-12 13:00:00;0;1000000;1000000;0.01;0.01;0.0;0.0;0.0
2022-04-12 14:00:00;0;1000000;1000000;0.01;0.01;0.0;0.0;0.0
2022-04-12 15:00:00;0;1000000;1000000;0.18;0.01;0.0;0.0;0.0
2022-04-12 16:00:00;0;1000000;1000000;0.22;0.01;0.0;0.0;0.0
2022-04-12 17:00:00;0;1000000;1000000;57.37;0.01;0.0;0.0;0.0
2022-04-12 18:00:00;0;1000000;1000000;81.93;0.01;0.0;0.0;0.0
2022-04-12 19:00:00;0;1000000;1000000;125.95;0.01;0.0;0.0;0.0
2022-04-12 20:00:00;0;1000000;1000000;124.13;0.01;0.0;0.0;0.0
2022-04-12 21:00:00;0;1000000;1000000;86.6;0.01;0.0;0.0;0.0
2022-04-12 22:00:00;0;1000000;1000000;77.99;0.01;0.0;0.0;0.0
2022-04-12 23:00:00;0;1000000;1000000;68.1;0.01;0.0;0.0;0.0
2022-04-13 00:00:00;0;1000000;1000000;60.22;0.01;0.0;0.0;0.0
2022-04-13 01:00:00;0;1000000;1000000;49.07;0.01;0.0;0.0;0.0
2022-04-13 02:00:00;0;1000000;1000000;24.41;0.01;0.0;0.0;0.0
2022-04-13 03:00:00;0;1000000;1000000;19.41;0.01;0.0;0.0;0.0
2022-04-13 04:00:00;0;1000000;1000000;19.95;0.01;0.0;0.0;0.0
2022-04-13 05:00:00;0;1000000;1000000;25.32;0.01;0.0;0.0;0.0
2022-04-13 06:00:00;0;1000000;1000000;30.18;0.01;0.0;0.0;0.0
2022-04-13 07:00:00;0;1000000;1000000;35.26;0.01;0.0;0.0;0.0
2022-04-13 08:00:00;0;1000000;1000000;22.6;0.01;0.0;0.0;0.0
2022-04-13 09:00:00;0;1000000;1000000;8.8;0.01;0.0;0.0;0.0
2022-04-13 10:00:00;0;1000000;1000000;0.01;0.01;0.0;0.0;0.0
2022-04-13 11:00:00;0;1000000;1000000;0.01;0.01;0.0;0.0;0.0
2022-04-13 12:00:00;0;1000000;1000000;0.01;0.01;0.0;0.0;0.0
2022-04-13 13:00:00;0;1000000;1000000;0.01;0.01;0.0;0.0;0.0
2022-04-13 14:00:00;0;1000000;1000000;0.01;0.01;0.0;0.0;0.0
2022-04-13 15:00:00;0;1000000;1000000;0.01;0.01;0.0;0.0;0.0
2022-04-13 16:00:00;0;1000000;1000000;0.01;0.01;0.0;0.0;0.0
2022-04-13 17:00:00;0;1000000;1000000;0.01;0.01;0.0;0.0;0.0
2022-04-13 18:00:00;0;1000000;1000000;39.91;0.01;0.0;0.0;0.0
2022-04-13 19:00:00;0;1000000;1000000;73.44;0.01;0.0;0.0;0.0
2022-04-13 20:00:00;0;1000000;1000000;65.78;0.01;0.0;0.0;0.0
2022-04-13 21:00:00;0;1000000;1000000;39.35;0.01;0.0;0.0;0.0
2022-04-13 22:00:00;0;1000000;1000000;21.11;0.01;0.0;0.0;0.0
2022-04-13 23:00:00;0;1000000;1000000;7.05;0.01;0.0;0.0;0.0
2022-04-14 00:00:00;0;1000000;1000000;0.43;0.01;0.0;0.0;0.0
2022-04-14 01:00:00;0;1000000;1000000;0.83;0.01;0.0;0.0;0.0
2022-04-14 02:00:00;0;1000000;1000000;0.93;0.01;0.0;0.0;0.0
2022-04-14 03:00:00;0;1000000;1000000;1.13;0.01;0.0;0.0;0.0
2022-04-14 04:00:00;0;1000000;1000000;2.34;0.01;0.0;0.0;0.0
2022-04-14 05:00:00;0;1000000;1000000;5.95;0.01;0.0;0.0;0.0
2022-04-14 06:00:00;0;1000000;1000000;12.86;0.01;0.0;0.0;0.0
2022-04-14 07:00:00;0;1000000;1000000;13.0;0.01;0.0;0.0;0.0
2022-04-14 08:00:00;0;1000000;1000000;7.41;0.01;0.0;0.0;0.0
2022-04-14 09:00:00;0;1000000;1000000;0.01;0.01;0.0;0.0;0.0
2022-04-14 10:00:00;0;1000000;1000000;0.01;0.01;0.0;0.0;0.0
2022-04-14 11:00:00;0;1000000;1000000;0.01;0.01;0.0;0.0;0.0
2022-04-14 12:00:00;0;1000000;1000000;0.01;0.01;0.0;0.0;0.0
2022-04-14 13:00:00;0;1000000;1000000;0.01;0.01;0.0;0.0;0.0
2022-04-14 14:00:00;0;1000000;1000000;0.01;0.01;0.0;0.0;0.0
2022-04-14 15:00:00;0;1000000;1000000;0.01;0.01;0.0;0.0;0.0
2022-04-14 16:00:00;0;1000000;1000000;0.01;0.01;0.0;0.0;0.0
2022-04-14 17:00:00;0;1000000;1000000;1.57;0.01;0.0;0.0;0.0
2022-04-14 18:00:00;0;1000000;1000000;67.23;0.01;0.0;0.0;0.0
2022-04-14 19:00:00;0;1000000;1000000;87.8;0.01;0.0;0.0;0.0
2022-04-14 20:00:00;0;1000000;1000000;119.91;0.01;0.0;0.0;0.0
2022-04-14 21:00:00;0;1000000;1000000;112.61;0.01;0.0;0.0;0.0
2022-04-14 22:00:00;0;1000000;1000000;103.95;0.01;0.0;0.0;0.0
2022-04-14 23:00:00;0;1000000;1000000;87.24;0.01;0.0;0.0;0.0
2022-04-15 00:00:00;0;1000000;1000000;81.96;0.01;0.0;0.0;0.0
2022-04-15 01:00:00;0;1000000;1000000;81.26;0.01;0.0;0.0;0.0
2022-04-15 02:00:00;0;1000000;1000000;77.54;0.01;0.0;0.0;0.0
2022-04-15 03:00:00;0;1000000;1000000;78.18;0.01;0.0;0.0;0.0
2022-04-15 04:00:00;0;1000000;1000000;75.23;0.01;0.0;0.0;0.0
2022-04-15 05:00:00;0;1000000;1000000;86.74;0.01;0.0;0.0;0.0
2022-04-15 06:00:00;0;1000000;1000000;115.73;0.01;0.0;0.0;0.0
2022-04-15 07:00:00;0;1000000;1000000;169.15;0.01;0.0;0.0;0.0
2022-04-15 08:00:00;0;1000000;1000000;153.24;0.01;0.0;0.0;0.0
2022-04-15 09:00:00;0;1000000;1000000;91.56;0.01;0.0;0.0;0.0
2022-04-15 10:00:00;0;1000000;1000000;80.55;0.01;0.0;0.0;0.0
2022-04-15 11:00:00;0;1000000;1000000;63.15;0.01;0.0;0.0;0.0
2022-04-15 12:00:00;0;1000000;1000000;44.15;0.01;0.0;0.0;0.0
2022-04-15 13:00:00;0;1000000;1000000;31.74;0.01;0.0;0.0;0.0
2022-04-15 14:00:00;0;1000000;1000000;12.96;0.01;0.0;0.0;0.0
2022-04-15 15:00:00;0;1000000;1000000;7.8;0.01;0.0;0.0;0.0
2022-04-15 16:00:00;0;1000000;1000000;7.99;0.01;0.0;0.0;0.0
2022-04-15 17:00:00;0;1000000;1000000;46.3;0.01;0.0;0.0;0.0
2022-04-15 18:00:00;0;1000000;1000000;69.2;0.01;0.0;0.0;0.0
2022-04-15 19:00:00;0;1000000;1000000;78.92;0.01;0.0;0.0;0.0
2022-04-15 20:00:00;0;1000000;1000000;77.02;0.01;0.0;0.0;0.0
2022-04-15 21:00:00;0;1000000;1000000;66.31;0.01;0.0;0.0;0.0
2022-04-15 22:00:00;0;1000000;1000000;53.77;0.01;0.0;0.0;0.0
2022-04-15 23:00:00;0;1000000;1000000;34.17;0.01;0.0;0.0;0.0
2022-04-16 00:00:00;0;1000000;1000000;2.02;0.01;0.0;0.0;0.0
2022-04-16 01:00:00;0;1000000;1000000;0.04;0.01;0.0;0.0;0.0
2022-04-16 02:00:00;0;1000000;1000000;0.14;0.01;0.0;0.0;0.0
2022-04-16 03:00:00;0;1000000;1000000;0.73;0.01;0.0;0.0;0.0
2022-04-16 04:00:00;0;1000000;1000000;17.47;0.01;0.0;0.0;0.0
2022-04-16 05:00:00;0;1000000;1000000;36.22;0.01;0.0;0.0;0.0
2022-04-16 06:00:00;0;1000000;1000000;63.14;0.01;0.0;0.0;0.0
2022-04-16 07:00:00;0;1000000;1000000;74.26;0.01;0.0;0.0;0.0
2022-04-16 08:00:00;0;1000000;1000000;74.26;0.01;0.0;0.0;0.0
2022-04-16 09:00:00;0;1000000;1000000;64.81;0.01;0.0;0.0;0.0
2022-04-16 10:00:00;0;1000000;1000000;51.03;0.01;0.0;0.0;0.0
2022-04-16 11:00:00;0;1000000;1000000;42.64;0.01;0.0;0.0;0.0
2022-04-16 12:00:00;0;1000000;1000000;40.0;0.01;0.0;0.0;0.0
2022-04-16 13:00:00;0;1000000;1000000;40.22;0.01;0.0;0.0;0.0
2022-04-16 14:00:00;0;1000000;1000000;42.08;0.01;0.0;0.0;0.0
2022-04-16 15:00:00;0;1000000;1000000;48.53;0.01;0.0;0.0;0.0
2022-04-16 16:00:00;0;1000000;1000000;62.84;0.01;0.0;0.0;0.0
2022-04-16 17:00:00;0;1000000;1000000;79.67;0.01;0.0;0.0;0.0
2022-04-16 18:00:00;0;1000000;1000000;92.92;0.01;0.0;0.0;0.0
2022-04-16 19:00:00;0;1000000;1000000;113.99;0.01;0.0;0.0;0.0
2022-04-16 20:00:00;0;1000000;1000000;124.52;0.01;0.0;0.0;0.0
2022-04-16 21:00:00;0;1000000;1000000;104.46;0.01;0.0;0.0;0.0
2022-04-16 22:00:00;0;1000000;1000000;90.1;0.01;0.0;0.0;0.0
2022-04-16 23:00:00;0;1000000;1000000;84.1;0.01;0.0;0.0;0.0
2022-04-17 00:00:00;0;1000000;1000000;83.84;0.01;0.0;0.0;0.0
2022-04-17 01:00:00;0;1000000;1000000;83.84;0.01;0.0;0.0;0.0
2022-04-17 02:00:00;0;1000000;1000000;81.35;0.01;0.0;0.0;0.0
2022-04-17 03:00:00;0;1000000;1000000;82.4;0.01;0.0;0.0;0.0
2022-04-17 04:00:00;0;1000000;1000000;82.96;0.01;0.0;0.0;0.0
2022-04-17 05:00:00;0;1000000;1000000;83.73;0.01;0.0;0.0;0.0
2022-04-17 06:00:00;0;1000000;1000000;109.39;0.01;0.0;0.0;0.0
2022-04-17 07:00:00;0;1000000;1000000;169.97;0.01;0.0;0.0;0.0
2022-04-17 08:00:00;0;1000000;1000000;155.17;0.01;0.0;0.0;0.0
2022-04-17 09:00:00;0;1000000;1000000;104.62;0.01;0.0;0.0;0.0
2022-04-17 10:00:00;0;1000000;1000000;83.9;0.01;0.0;0.0;0.0
2022-04-17 11:00:00;0;1000000;1000000;79.9;0.01;0.0;0.0;0.0
2022-04-17 12:00:00;0;1000000;1000000;82.98;0.01;0.0;0.0;0.0
2022-04-17 13:00:00;0;1000000;1000000;80.82;0.01;0.0;0.0;0.0
2022-04-17 14:00:00;0;1000000;1000000;77.71;0.01;0.0;0.0;0.0
2022-04-17 15:00:00;0;1000000;1000000;77.03;0.01;0.0;0.0;0.0
2022-04-17 16:00:00;0;1000000;1000000;80.0;0.01;0.0;0.0;0.0
2022-04-17 17:00:00;0;1000000;1000000;86.9;0.01;0.0;0.0;0.0
2022-04-17 18:00:00;0;1000000;1000000;114.97;0.01;0.0;0.0;0.0
2022-04-17 19:00:00;0;1000000;1000000;159.92;0.01;0.0;0.0;0.0
2022-04-17 20:00:00;0;1000000;1000000;169.9;0.01;0.0;0.0;0.0
2022-04-17 21:00:00;0;1000000;1000000;130.06;0.01;0.0;0.0;0.0
2022-04-17 22:00:00;0;1000000;1000000;99.04;0.01;0.0;0.0;0.0
2022-04-17 23:00:00;0;1000000;1000000;87.81;0.01;0.0;0.0;0.0
2022-04-18 00:00:00;0;1000000;1000000;91.83;0.01;0.0;0.0;0.0
2022-04-18 01:00:00;0;1000000;1000000;87.42;0.01;0.0;0.0;0.0
2022-04-18 02:00:00;0;1000000;1000000;88.53;0.01;0.0;0.0;0.0
2022-04-18 03:00:00;0;1000000;1000000;87.76;0.01;0.0;0.0;0.0
2022-04-18 04:00:00;0;1000000;1000000;89.61;0.01;0.0;0.0;0.0
2022-04-18 05:00:00;0;1000000;1000000;93.47;0.01;0.0;0.0;0.0
