Unnamed: 0;Demand;Import limit;Export limit;Import price;Export price;Import emission factor;Export emission factor;Generic production,Demand,Import limit,Export limit,Import price,Export price
2022-03-08 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,80.0,0.01
2022-03-08 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,71.18,0.01
2022-03-08 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,64.9,0.01
2022-03-08 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,64.79,0.01
2022-03-08 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,59.62,0.01
2022-03-09 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,56.14,0.01
2022-03-09 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,54.53,0.01
2022-03-09 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,53.3,0.01
2022-03-09 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,52.15,0.01
2022-03-09 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,48.0,0.01
2022-03-09 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,47.21,0.01
2022-03-09 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,50.0,0.01
2022-03-09 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,53.06,0.01
2022-03-09 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,53.06,0.01
2022-03-09 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,48.12,0.01
2022-03-09 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,25.0,0.01
2022-03-09 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,0.01,0.01
2022-03-09 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,0.01,0.01
2022-03-09 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,0.01,0.01
2022-03-09 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,0.01,0.01
2022-03-09 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,28.32,0.01
2022-03-09 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,52.64,0.01
2022-03-09 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,69.55,0.01
2022-03-09 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,78.08,0.01
2022-03-09 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,68.69,0.01
2022-03-09 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,63.82,0.01
2022-03-09 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,60.47,0.01
2022-03-09 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,59.17,0.01
2022-03-09 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,54.37,0.01
2022-03-10 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,48.65,0.01
2022-03-10 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,46.06,0.01
2022-03-10 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,40.98,0.01
2022-03-10 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,35.55,0.01
2022-03-10 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,32.39,0.01
2022-03-10 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,32.28,0.01
2022-03-10 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,33.91,0.01
2022-03-10 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,39.49,0.01
2022-03-10 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,34.82,0.01
2022-03-10 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,27.55,0.01
2022-03-10 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,0.04,0.01
2022-03-10 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,0.01,0.01
2022-03-10 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,0.01,0.01
2022-03-10 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,0.01,0.01
2022-03-10 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,0.01,0.01
2022-03-10 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,12.38,0.01
2022-03-10 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,50.0,0.01
2022-03-10 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,69.92,0.01
2022-03-10 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,84.31,0.01
2022-03-10 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,72.22,0.01
2022-03-10 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,70.88,0.01
2022-03-10 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,72.9,0.01
2022-03-10 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,73.32,0.01
2022-03-10 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,72.0,0.01
2022-03-11 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,65.2,0.01
2022-03-11 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,66.0,0.01
2022-03-11 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,68.86,0.01
2022-03-11 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,65.0,0.01
2022-03-11 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,60.1,0.01
2022-03-11 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,58.25,0.01
2022-03-11 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,76.64,0.01
2022-03-11 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,82.61,0.01
2022-03-11 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,85.56,0.01
2022-03-11 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,86.5,0.01
2022-03-11 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,82.19,0.01
2022-03-11 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,74.91,0.01
2022-03-11 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,74.0,0.01
2022-03-11 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,68.59,0.01
2022-03-11 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,67.0,0.01
2022-03-11 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,73.5,0.01
2022-03-11 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,79.18,0.01
2022-03-11 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,89.91,0.01
2022-03-11 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,100.0,0.01
2022-03-11 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,108.0,0.01
2022-03-11 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,83.8,0.01
2022-03-11 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,76.7,0.01
2022-03-11 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,75.03,0.01
2022-03-11 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,67.08,0.01
2022-03-12 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,69.19,0.01
2022-03-12 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,65.56,0.01
2022-03-12 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,66.51,0.01
2022-03-12 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,65.2,0.01
2022-03-12 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,65.96,0.01
2022-03-12 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,70.9,0.01
2022-03-12 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,74.8,0.01
2022-03-12 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,92.78,0.01
2022-03-12 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,100.6,0.01
2022-03-12 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,93.72,0.01
2022-03-12 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,84.5,0.01
2022-03-12 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,78.07,0.01
2022-03-12 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,74.8,0.01
2022-03-12 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,70.06,0.01
2022-03-12 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,68.0,0.01
2022-03-12 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,65.2,0.01
2022-03-12 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,72.93,0.01
2022-03-12 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,77.87,0.01
2022-03-12 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,84.0,0.01
2022-03-12 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,103.46,0.01
2022-03-12 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,81.57,0.01
2022-03-12 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,74.0,0.01
2022-03-12 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,71.97,0.01
2022-03-12 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,68.53,0.01
2022-03-13 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,62.16,0.01
2022-03-13 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,59.73,0.01
2022-03-13 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,58.55,0.01
2022-03-13 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,58.04,0.01
2022-03-13 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,59.87,0.01
2022-03-13 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,62.3,0.01
2022-03-13 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,74.96,0.01
2022-03-13 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,85.4,0.01
2022-03-13 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,89.8,0.01
2022-03-13 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,76.85,0.01
2022-03-13 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,67.38,0.01
2022-03-13 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,63.2,0.01
2022-03-13 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,61.88,0.01
2022-03-13 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,59.59,0.01
2022-03-13 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,58.82,0.01
2022-03-13 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,63.2,0.01
2022-03-13 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,68.38,0.01
2022-03-13 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,77.4,0.01
2022-03-13 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,79.8,0.01
2022-03-13 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,81.44,0.01
2022-03-13 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,66.4,0.01
2022-03-13 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,66.52,0.01
2022-03-13 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,68.14,0.01
2022-03-13 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,63.88,0.01
2022-03-14 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,63.29,0.01
2022-03-14 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,56.9,0.01
2022-03-14 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,57.52,0.01
2022-03-14 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,57.0,0.01
2022-03-14 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,54.65,0.01
2022-03-14 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,60.02,0.01
2022-03-14 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,71.42,0.01
2022-03-14 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,87.0,0.01
2022-03-14 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,81.99,0.01
2022-03-14 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,65.71,0.01
2022-03-14 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,54.32,0.01
2022-03-14 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,42.6,0.01
2022-03-14 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,20.99,0.01
2022-03-14 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,30.0,0.01
2022-03-14 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,46.59,0.01
2022-03-14 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,54.82,0.01
2022-03-14 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,65.99,0.01
2022-03-14 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,85.64,0.01
2022-03-14 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,102.35,0.01
2022-03-14 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,89.92,0.01
2022-03-14 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,73.62,0.01
2022-03-14 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,62.96,0.01
2022-03-14 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,59.53,0.01
2022-03-14 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,50.91,0.01
2022-03-15 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,47.89,0.01
2022-03-15 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,45.47,0.01
2022-03-15 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,44.47,0.01
2022-03-15 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,42.33,0.01
2022-03-15 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,42.22,0.01
2022-03-15 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,41.52,0.01
2022-03-15 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,58.49,0.01
2022-03-15 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,66.47,0.01
2022-03-15 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,67.42,0.01
2022-03-15 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,53.8,0.01
2022-03-15 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,46.1,0.01
2022-03-15 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,38.9,0.01
2022-03-15 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,37.12,0.01
2022-03-15 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,35.14,0.01
2022-03-15 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,41.42,0.01
2022-03-15 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,45.35,0.01
2022-03-15 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,60.4,0.01
2022-03-15 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,70.67,0.01
2022-03-15 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,73.11,0.01
2022-03-15 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,87.99,0.01
2022-03-15 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,63.81,0.01
2022-03-15 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,55.01,0.01
2022-03-15 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,55.99,0.01
2022-03-15 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,49.35,0.01
2022-03-16 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,43.66,0.01
2022-03-16 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,42.04,0.01
2022-03-16 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,40.71,0.01
2022-03-16 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,38.9,0.01
2022-03-16 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,38.63,0.01
2022-03-16 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,40.0,0.01
2022-03-16 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,47.6,0.01
2022-03-16 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,60.22,0.01
2022-03-16 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,55.3,0.01
2022-03-16 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,47.01,0.01
2022-03-16 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,44.88,0.01
2022-03-16 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,41.63,0.01
2022-03-16 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,36.78,0.01
2022-03-16 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,21.02,0.01
2022-03-16 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,12.26,0.01
2022-03-16 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,31.38,0.01
2022-03-16 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,54.1,0.01
2022-03-16 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,80.9,0.01
2022-03-16 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,97.0,0.01
2022-03-16 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,109.1,0.01
2022-03-16 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,94.0,0.01
2022-03-16 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,74.68,0.01
2022-03-16 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,74.8,0.01
2022-03-16 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,67.1,0.01
2022-03-17 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,64.99,0.01
2022-03-17 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,60.9,0.01
2022-03-17 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,55.83,0.01
2022-03-17 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,57.47,0.01
2022-03-17 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,58.16,0.01
2022-03-17 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,59.9,0.01
2022-03-17 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,60.1,0.01
2022-03-17 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,56.6,0.01
2022-03-17 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,50.0,0.01
2022-03-17 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,47.72,0.01
2022-03-17 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,46.61,0.01
2022-03-17 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,46.83,0.01
2022-03-17 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,42.15,0.01
2022-03-17 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,41.0,0.01
2022-03-17 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,49.89,0.01
2022-03-17 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,58.2,0.01
2022-03-17 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,65.98,0.01
2022-03-17 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,82.8,0.01
2022-03-17 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,87.2,0.01
2022-03-17 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,86.94,0.01
2022-03-17 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,77.89,0.01
2022-03-17 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,72.33,0.01
2022-03-17 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,72.1,0.01
2022-03-17 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,1,1000000,1000000,65.91,0.01
